,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
454,0 days 02:15:40.849000,VER,3,0 days 00:01:34.983000,47.0,2.0,,,33.212,35.883,25.888,0 days 02:14:39.116000,0 days 02:15:14.999000,0 days 02:15:40.887000,213.0,184.0,274.0,316.0,False,HARD,41.0,True,Red Bull Racing,0 days 02:14:05.866000,2026-05-03 18:20:46.611,1,4.0,False,,False,True,94.983,94.983
455,0 days 02:17:15.217000,VER,3,0 days 00:01:34.368000,48.0,2.0,,,32.932,35.271,26.165,0 days 02:16:13.819000,0 days 02:16:49.090000,0 days 02:17:15.255000,213.0,184.0,280.0,313.0,False,HARD,42.0,True,Red Bull Racing,0 days 02:15:40.849000,2026-05-03 18:22:21.594,12,5.0,False,,False,True,94.368,94.368
456,0 days 02:18:49.617000,VER,3,0 days 00:01:34.400000,49.0,2.0,,,33.206,35.187,26.007,0 days 02:17:48.461000,0 days 02:18:23.648000,0 days 02:18:49.655000,211.0,185.0,274.0,317.0,False,HARD,43.0,True,Red Bull Racing,0 days 02:17:15.217000,2026-05-03 18:23:55.962,1,5.0,False,,False,True,94.4,94.4
457,0 days 02:20:23.209000,VER,3,0 days 00:01:33.592000,50.0,2.0,,,32.683,35.044,25.865,0 days 02:19:22.338000,0 days 02:19:57.382000,0 days 02:20:23.247000,212.0,184.0,273.0,314.0,False,HARD,44.0,True,Red Bull Racing,0 days 02:18:49.617000,2026-05-03 18:25:30.362,1,5.0,False,,False,True,93.592,93.592
458,0 days 02:21:57.104000,VER,3,0 days 00:01:33.895000,51.0,2.0,,,32.724,35.058,26.113,0 days 02:20:55.971000,0 days 02:21:31.029000,0 days 02:21:57.142000,214.0,186.0,272.0,312.0,False,HARD,45.0,True,Red Bull Racing,0 days 02:20:23.209000,2026-05-03 18:27:03.954,1,5.0,False,,False,True,93.895,93.895
459,0 days 02:23:31.035000,VER,3,0 days 00:01:33.931000,52.0,2.0,,,32.572,35.269,26.09,0 days 02:22:29.714000,0 days 02:23:04.983000,0 days 02:23:31.073000,213.0,186.0,270.0,311.0,False,HARD,46.0,True,Red Bull Racing,0 days 02:21:57.104000,2026-05-03 18:28:37.849,1,5.0,False,,False,True,93.931,93.93100000000001
460,0 days 02:25:04.908000,VER,3,0 days 00:01:33.873000,53.0,2.0,,,32.605,35.153,26.115,0 days 02:24:03.678000,0 days 02:24:38.831000,0 days 02:25:04.946000,213.0,187.0,273.0,309.0,False,HARD,47.0,True,Red Bull Racing,0 days 02:23:31.035000,2026-05-03 18:30:11.780,1,5.0,False,,False,True,93.873,93.87299999999999
461,0 days 02:26:39.151000,VER,3,0 days 00:01:34.243000,54.0,2.0,,,32.642,35.278,26.323,0 days 02:25:37.588000,0 days 02:26:12.866000,0 days 02:26:39.189000,214.0,188.0,267.0,309.0,False,HARD,48.0,True,Red Bull Racing,0 days 02:25:04.908000,2026-05-03 18:31:45.653,1,5.0,False,,False,True,94.243,94.243
462,0 days 02:28:15.024000,VER,3,0 days 00:01:35.873000,55.0,2.0,,,33.478,35.839,26.556,0 days 02:27:12.667000,0 days 02:27:48.506000,0 days 02:28:15.062000,213.0,185.0,268.0,323.0,False,HARD,49.0,True,Red Bull Racing,0 days 02:26:39.151000,2026-05-03 18:33:19.896,1,5.0,False,,False,True,95.873,95.873
463,0 days 02:29:50.601000,VER,3,0 days 00:01:35.577000,56.0,2.0,,,32.976,35.948,26.653,0 days 02:28:48.038000,0 days 02:29:23.986000,0 days 02:29:50.639000,213.0,184.0,269.0,324.0,False,HARD,50.0,True,Red Bull Racing,0 days 02:28:15.024000,2026-05-03 18:34:55.769,1,6.0,False,,False,True,95.577,95.577
464,0 days 02:31:25.215000,VER,3,0 days 00:01:34.614000,57.0,2.0,,,33.098,35.275,26.241,0 days 02:30:23.737000,0 days 02:30:59.012000,0 days 02:31:25.253000,211.0,182.0,249.0,330.0,False,HARD,51.0,True,Red Bull Racing,0 days 02:29:50.601000,2026-05-03 18:36:31.346,12,5.0,False,,False,True,94.614,94.61399999999999
465,0 days 00:59:04.834000,LAW,30,0 days 00:01:42.841000,1.0,1.0,,,,36.127,25.913,,0 days 00:58:39.118000,0 days 00:59:04.951000,199.0,186.0,256.0,310.0,False,MEDIUM,1.0,True,Racing Bulls,0 days 00:57:21.749000,2026-05-03 17:04:02.494,1,8.0,False,,False,False,102.841,
466,0 days 01:00:41.913000,LAW,30,0 days 00:01:37.079000,2.0,1.0,,,33.722,36.87,26.487,0 days 00:59:38.672000,0 days 01:00:15.542000,0 days 01:00:42.029000,212.0,186.0,255.0,293.0,True,MEDIUM,2.0,True,Racing Bulls,0 days 00:59:04.834000,2026-05-03 17:05:45.579,1,9.0,False,,False,True,97.079,97.079
467,0 days 01:02:16.727000,LAW,30,0 days 00:01:34.814000,3.0,1.0,,,33.437,35.147,26.23,0 days 01:01:15.466000,0 days 01:01:50.613000,0 days 01:02:16.843000,213.0,186.0,262.0,305.0,True,MEDIUM,3.0,True,Racing Bulls,0 days 01:00:41.913000,2026-05-03 17:07:22.658,1,9.0,False,,False,True,94.814,94.81400000000001
468,0 days 01:03:51.911000,LAW,30,0 days 00:01:35.184000,4.0,1.0,,,33.415,35.368,26.401,0 days 01:02:50.258000,0 days 01:03:25.626000,0 days 01:03:52.027000,212.0,186.0,260.0,300.0,False,MEDIUM,4.0,True,Racing Bulls,0 days 01:02:16.727000,2026-05-03 17:08:57.472,1,9.0,False,,False,True,95.184,95.184
469,0 days 01:05:54.763000,LAW,30,0 days 00:02:02.852000,5.0,1.0,,,34.619,35.83,52.403,0 days 01:04:26.646000,0 days 01:05:02.476000,0 days 01:05:54.879000,208.0,182.0,153.0,301.0,False,MEDIUM,5.0,True,Racing Bulls,0 days 01:03:51.911000,2026-05-03 17:10:32.656,124,19.0,False,,False,False,122.852,122.852
470,0 days 01:08:37.851000,LAW,30,,6.0,1.0,,0 days 01:08:31.785000,50.513,49.357,63.212,0 days 01:06:45.398000,0 days 01:07:34.758000,0 days 01:08:38.076000,143.0,100.0,,102.0,False,MEDIUM,6.0,True,Racing Bulls,0 days 01:05:54.763000,2026-05-03 17:12:35.508,4,20.0,False,,False,False,,163.082
471,0 days 00:59:07.493000,OCO,31,0 days 00:01:45.500000,1.0,1.0,,,,37.375,25.924,,0 days 00:58:41.701000,0 days 00:59:07.796000,209.0,185.0,289.0,296.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 00:57:21.749000,2026-05-03 17:04:02.494,1,13.0,False,,False,False,105.5,
472,0 days 01:00:44.961000,OCO,31,0 days 00:01:37.468000,2.0,1.0,,,35.371,36.014,26.083,0 days 00:59:42.917000,0 days 01:00:18.931000,0 days 01:00:45.014000,213.0,183.0,278.0,325.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 00:59:07.493000,2026-05-03 17:05:48.238,1,14.0,False,,False,True,97.468,97.468
473,0 days 01:02:20.142000,OCO,31,0 days 00:01:35.181000,3.0,1.0,,,34.036,35.311,25.834,0 days 01:01:19.050000,0 days 01:01:54.361000,0 days 01:02:20.195000,211.0,185.0,276.0,325.0,True,MEDIUM,3.0,True,Haas F1 Team,0 days 01:00:44.961000,2026-05-03 17:07:25.706,1,14.0,False,,False,True,95.181,95.18100000000001
474,0 days 01:03:55.606000,OCO,31,0 days 00:01:35.464000,4.0,1.0,,,34.01,35.389,26.065,0 days 01:02:54.205000,0 days 01:03:29.594000,0 days 01:03:55.659000,211.0,185.0,277.0,309.0,False,MEDIUM,4.0,True,Haas F1 Team,0 days 01:02:20.142000,2026-05-03 17:09:00.887,1,14.0,False,,False,True,95.464,95.464
475,0 days 01:05:30.912000,OCO,31,0 days 00:01:35.306000,5.0,1.0,,,33.823,35.446,26.037,0 days 01:04:29.482000,0 days 01:05:04.928000,0 days 01:05:30.965000,210.0,184.0,276.0,314.0,False,MEDIUM,5.0,True,Haas F1 Team,0 days 01:03:55.606000,2026-05-03 17:10:36.351,12,12.0,False,,False,True,95.306,95.30600000000001
476,0 days 01:07:46.253000,OCO,31,0 days 00:02:15.341000,6.0,1.0,,,45.536,48.146,41.659,0 days 01:06:16.501000,0 days 01:07:04.647000,0 days 01:07:46.306000,193.0,128.0,203.0,142.0,False,MEDIUM,6.0,True,Haas F1 Team,0 days 01:05:30.912000,2026-05-03 17:12:11.657,24,12.0,False,,False,False,135.341,135.341
477,0 days 01:09:55.159000,OCO,31,0 days 00:02:08.906000,7.0,1.0,,,37.501,48.15,43.255,0 days 01:08:23.807000,0 days 01:09:11.957000,0 days 01:09:55.212000,198.0,99.0,246.0,84.0,False,MEDIUM,7.0,True,Haas F1 Team,0 days 01:07:46.253000,2026-05-03 17:14:26.998,4,11.0,False,,False,False,128.906,128.906
478,0 days 01:12:19.060000,OCO,31,0 days 00:02:23.901000,8.0,1.0,,,45.215,58.318,40.368,0 days 01:10:40.427000,0 days 01:11:38.745000,0 days 01:12:19.113000,96.0,53.0,230.0,98.0,False,MEDIUM,8.0,True,Haas F1 Team,0 days 01:09:55.159000,2026-05-03 17:16:35.904,4,11.0,False,,False,False,143.901,143.901
479,0 days 01:14:42.215000,OCO,31,0 days 00:02:23.155000,9.0,1.0,,,44.659,58.107,40.389,0 days 01:13:03.772000,0 days 01:14:01.879000,0 days 01:14:42.268000,97.0,66.0,234.0,150.0,False,MEDIUM,9.0,True,Haas F1 Team,0 days 01:12:19.060000,2026-05-03 17:18:59.805,4,11.0,False,,False,False,143.155,143.155
480,0 days 01:17:02.195000,OCO,31,0 days 00:02:19.980000,10.0,1.0,,,47.124,57.919,34.937,0 days 01:15:29.392000,0 days 01:16:27.311000,0 days 01:17:02.248000,95.0,83.0,239.0,162.0,False,MEDIUM,10.0,True,Haas F1 Team,0 days 01:14:42.215000,2026-05-03 17:21:22.960,4,11.0,False,,False,False,139.98,139.98000000000002
481,0 days 01:19:26.335000,OCO,31,0 days 00:02:24.140000,11.0,1.0,,,47.089,46.108,50.943,0 days 01:17:49.337000,0 days 01:18:35.445000,0 days 01:19:26.388000,121.0,128.0,284.0,47.0,False,MEDIUM,11.0,True,Haas F1 Team,0 days 01:17:02.195000,2026-05-03 17:23:42.940,41,11.0,False,,False,False,144.14,144.14
482,0 days 01:21:01.548000,OCO,31,0 days 00:01:35.213000,12.0,1.0,,,33.691,35.613,25.909,0 days 01:20:00.079000,0 days 01:20:35.692000,0 days 01:21:01.601000,210.0,186.0,281.0,301.0,False,MEDIUM,12.0,True,Haas F1 Team,0 days 01:19:26.335000,2026-05-03 17:26:07.080,1,11.0,False,,False,True,95.213,95.213
483,0 days 01:22:36.618000,OCO,31,0 days 00:01:35.070000,13.0,1.0,,,33.916,35.39,25.764,0 days 01:21:35.517000,0 days 01:22:10.907000,0 days 01:22:36.671000,210.0,185.0,276.0,294.0,True,MEDIUM,13.0,True,Haas F1 Team,0 days 01:21:01.548000,2026-05-03 17:27:42.293,1,11.0,False,,False,True,95.07,95.07
484,0 days 01:24:11.480000,OCO,31,0 days 00:01:34.862000,14.0,1.0,,,33.69,35.293,25.879,0 days 01:23:10.361000,0 days 01:23:45.654000,0 days 01:24:11.533000,212.0,184.0,278.0,309.0,True,MEDIUM,14.0,True,Haas F1 Team,0 days 01:22:36.618000,2026-05-03 17:29:17.363,1,11.0,False,,False,True,94.862,94.86200000000001
485,0 days 01:25:47.145000,OCO,31,0 days 00:01:35.665000,15.0,1.0,,,34.035,35.537,26.093,0 days 01:24:45.568000,0 days 01:25:21.105000,0 days 01:25:47.198000,211.0,184.0,277.0,321.0,False,MEDIUM,15.0,True,Haas F1 Team,0 days 01:24:11.480000,2026-05-03 17:30:52.225,1,12.0,False,,False,True,95.665,95.665
486,0 days 01:27:22.341000,OCO,31,0 days 00:01:35.196000,16.0,1.0,,,33.716,35.456,26.024,0 days 01:26:20.914000,0 days 01:26:56.370000,0 days 01:27:22.394000,211.0,184.0,281.0,316.0,False,MEDIUM,16.0,True,Haas F1 Team,0 days 01:25:47.145000,2026-05-03 17:32:27.890,12,12.0,False,,False,True,95.196,95.196
487,0 days 01:28:57.468000,OCO,31,0 days 00:01:35.127000,17.0,1.0,,,33.727,35.455,25.945,0 days 01:27:56.121000,0 days 01:28:31.576000,0 days 01:28:57.521000,211.0,184.0,278.0,312.0,False,MEDIUM,17.0,True,Haas F1 Team,0 days 01:27:22.341000,2026-05-03 17:34:03.086,1,12.0,False,,False,True,95.127,95.12699999999998
488,0 days 01:30:32.694000,OCO,31,0 days 00:01:35.226000,18.0,1.0,,,33.745,35.535,25.946,0 days 01:29:31.266000,0 days 01:30:06.801000,0 days 01:30:32.747000,210.0,183.0,281.0,315.0,False,MEDIUM,18.0,True,Haas F1 Team,0 days 01:28:57.468000,2026-05-03 17:35:38.213,1,12.0,False,,False,True,95.226,95.226
489,0 days 01:32:07.660000,OCO,31,0 days 00:01:34.966000,19.0,1.0,,,33.522,35.479,25.965,0 days 01:31:06.269000,0 days 01:31:41.748000,0 days 01:32:07.713000,209.0,183.0,281.0,316.0,False,MEDIUM,19.0,True,Haas F1 Team,0 days 01:30:32.694000,2026-05-03 17:37:13.439,1,12.0,False,,False,True,94.966,94.96600000000001
490,0 days 01:33:42.870000,OCO,31,0 days 00:01:35.210000,20.0,1.0,,,33.664,35.576,25.97,0 days 01:32:41.377000,0 days 01:33:16.953000,0 days 01:33:42.923000,209.0,182.0,281.0,318.0,False,MEDIUM,20.0,True,Haas F1 Team,0 days 01:32:07.660000,2026-05-03 17:38:48.405,1,12.0,False,,False,True,95.21,95.21000000000001
491,0 days 01:35:17.987000,OCO,31,0 days 00:01:35.117000,21.0,1.0,,,33.593,35.607,25.917,0 days 01:34:16.516000,0 days 01:34:52.123000,0 days 01:35:18.040000,209.0,182.0,281.0,316.0,False,MEDIUM,21.0,True,Haas F1 Team,0 days 01:33:42.870000,2026-05-03 17:40:23.615,1,11.0,False,,False,True,95.117,95.117
492,0 days 01:36:54.157000,OCO,31,0 days 00:01:36.170000,22.0,1.0,,,33.604,36.195,26.371,0 days 01:35:51.644000,0 days 01:36:27.839000,0 days 01:36:54.210000,209.0,183.0,283.0,271.0,False,MEDIUM,22.0,True,Haas F1 Team,0 days 01:35:17.987000,2026-05-03 17:41:58.732,1,12.0,False,,False,True,96.17,96.17
493,0 days 01:38:29.158000,OCO,31,0 days 00:01:35.001000,23.0,1.0,,,33.681,35.441,25.879,0 days 01:37:27.891000,0 days 01:38:03.332000,0 days 01:38:29.211000,210.0,183.0,278.0,320.0,False,MEDIUM,23.0,True,Haas F1 Team,0 days 01:36:54.157000,2026-05-03 17:43:34.902,1,12.0,False,,False,True,95.001,95.001
494,0 days 01:40:04.371000,OCO,31,0 days 00:01:35.213000,24.0,1.0,,,33.823,35.486,25.904,0 days 01:39:03.034000,0 days 01:39:38.520000,0 days 01:40:04.424000,212.0,185.0,284.0,315.0,False,MEDIUM,24.0,True,Haas F1 Team,0 days 01:38:29.158000,2026-05-03 17:45:09.903,1,12.0,False,,False,True,95.213,95.213
495,0 days 01:41:39.774000,OCO,31,0 days 00:01:35.403000,25.0,1.0,,,33.702,35.717,25.984,0 days 01:40:38.126000,0 days 01:41:13.843000,0 days 01:41:39.827000,210.0,185.0,282.0,314.0,False,MEDIUM,25.0,True,Haas F1 Team,0 days 01:40:04.371000,2026-05-03 17:46:45.116,1,12.0,False,,False,True,95.403,95.40299999999999
496,0 days 01:43:14.785000,OCO,31,0 days 00:01:35.011000,26.0,1.0,,,33.447,35.522,26.042,0 days 01:42:13.274000,0 days 01:42:48.796000,0 days 01:43:14.838000,210.0,184.0,281.0,314.0,False,MEDIUM,26.0,True,Haas F1 Team,0 days 01:41:39.774000,2026-05-03 17:48:20.519,1,11.0,False,,False,True,95.011,95.011
497,0 days 01:44:50.254000,OCO,31,0 days 00:01:35.469000,27.0,1.0,,,33.665,35.687,26.117,0 days 01:43:48.503000,0 days 01:44:24.190000,0 days 01:44:50.307000,208.0,185.0,278.0,309.0,False,MEDIUM,27.0,True,Haas F1 Team,0 days 01:43:14.785000,2026-05-03 17:49:55.530,1,10.0,False,,False,True,95.469,95.46900000000001
498,0 days 01:46:25.722000,OCO,31,0 days 00:01:35.468000,28.0,1.0,,,33.831,35.598,26.039,0 days 01:45:24.138000,0 days 01:45:59.736000,0 days 01:46:25.775000,209.0,184.0,281.0,310.0,False,MEDIUM,28.0,True,Haas F1 Team,0 days 01:44:50.254000,2026-05-03 17:51:30.999,1,10.0,False,,False,True,95.468,95.468
499,0 days 01:48:01.248000,OCO,31,0 days 00:01:35.526000,29.0,1.0,,,33.511,35.71,26.305,0 days 01:46:59.286000,0 days 01:47:34.996000,0 days 01:48:01.301000,209.0,184.0,277.0,307.0,False,MEDIUM,29.0,True,Haas F1 Team,0 days 01:46:25.722000,2026-05-03 17:53:06.467,1,9.0,False,,False,True,95.526,95.52600000000001
500,0 days 01:49:36.641000,OCO,31,0 days 00:01:35.393000,30.0,1.0,,,33.602,35.655,26.136,0 days 01:48:34.903000,0 days 01:49:10.558000,0 days 01:49:36.694000,209.0,184.0,281.0,306.0,False,MEDIUM,30.0,True,Haas F1 Team,0 days 01:48:01.248000,2026-05-03 17:54:41.993,1,9.0,False,,False,True,95.393,95.393
501,0 days 01:51:16.977000,OCO,31,0 days 00:01:40.336000,31.0,1.0,,0 days 01:51:11.591000,33.441,35.398,31.497,0 days 01:50:10.135000,0 days 01:50:45.533000,0 days 01:51:17.030000,210.0,186.0,,310.0,False,MEDIUM,31.0,True,Haas F1 Team,0 days 01:49:36.641000,2026-05-03 17:56:17.386,1,10.0,False,,False,False,100.336,100.336
502,0 days 01:53:06.431000,OCO,31,0 days 00:01:49.454000,32.0,2.0,0 days 01:51:35.658000,,48.709,34.877,25.868,0 days 01:52:05.739000,0 days 01:52:40.616000,0 days 01:53:06.484000,216.0,191.0,279.0,306.0,False,HARD,1.0,True,Haas F1 Team,0 days 01:51:16.977000,2026-05-03 17:57:57.722,1,13.0,False,,False,False,109.454,109.45400000000001
503,0 days 01:54:40.143000,OCO,31,0 days 00:01:33.712000,33.0,2.0,,,32.71,35.083,25.919,0 days 01:53:39.194000,0 days 01:54:14.277000,0 days 01:54:40.196000,215.0,189.0,278.0,305.0,True,HARD,2.0,True,Haas F1 Team,0 days 01:53:06.431000,2026-05-03 17:59:47.176,1,12.0,False,,False,True,93.712,93.712
504,0 days 01:56:14.194000,OCO,31,0 days 00:01:34.051000,34.0,2.0,,,32.781,35.359,25.911,0 days 01:55:12.977000,0 days 01:55:48.336000,0 days 01:56:14.247000,212.0,187.0,279.0,306.0,False,HARD,3.0,True,Haas F1 Team,0 days 01:54:40.143000,2026-05-03 18:01:20.888,1,12.0,False,,False,True,94.051,94.051
505,0 days 01:57:48.064000,OCO,31,0 days 00:01:33.870000,35.0,2.0,,,32.718,35.265,25.887,0 days 01:56:46.965000,0 days 01:57:22.230000,0 days 01:57:48.117000,214.0,186.0,279.0,306.0,False,HARD,4.0,True,Haas F1 Team,0 days 01:56:14.194000,2026-05-03 18:02:54.939,1,12.0,False,,False,True,93.87,93.87
506,0 days 01:59:22.314000,OCO,31,0 days 00:01:34.250000,36.0,2.0,,,32.911,35.358,25.981,0 days 01:58:21.028000,0 days 01:58:56.386000,0 days 01:59:22.367000,212.0,187.0,279.0,305.0,False,HARD,5.0,True,Haas F1 Team,0 days 01:57:48.064000,2026-05-03 18:04:28.809,1,12.0,False,,False,True,94.25,94.25
507,0 days 02:00:56.675000,OCO,31,0 days 00:01:34.361000,37.0,2.0,,,32.983,35.361,26.017,0 days 01:59:55.350000,0 days 02:00:30.711000,0 days 02:00:56.728000,211.0,186.0,279.0,305.0,False,HARD,6.0,True,Haas F1 Team,0 days 01:59:22.314000,2026-05-03 18:06:03.059,1,12.0,False,,False,True,94.361,94.36099999999999
508,0 days 02:02:31.213000,OCO,31,0 days 00:01:34.538000,38.0,2.0,,,33.133,35.425,25.98,0 days 02:01:29.861000,0 days 02:02:05.286000,0 days 02:02:31.266000,212.0,186.0,282.0,304.0,False,HARD,7.0,True,Haas F1 Team,0 days 02:00:56.675000,2026-05-03 18:07:37.420,1,12.0,False,,False,True,94.538,94.538
509,0 days 02:04:05.642000,OCO,31,0 days 00:01:34.429000,39.0,2.0,,,33.03,35.406,25.993,0 days 02:03:04.296000,0 days 02:03:39.702000,0 days 02:04:05.695000,212.0,185.0,280.0,305.0,False,HARD,8.0,True,Haas F1 Team,0 days 02:02:31.213000,2026-05-03 18:09:11.958,1,12.0,False,,False,True,94.429,94.429
510,0 days 02:05:40.106000,OCO,31,0 days 00:01:34.464000,40.0,2.0,,,33.158,35.392,25.914,0 days 02:04:38.853000,0 days 02:05:14.245000,0 days 02:05:40.159000,209.0,184.0,282.0,305.0,False,HARD,9.0,True,Haas F1 Team,0 days 02:04:05.642000,2026-05-03 18:10:46.387,1,12.0,False,,False,True,94.464,94.46400000000001
511,0 days 02:07:14.555000,OCO,31,0 days 00:01:34.449000,41.0,2.0,,,33.009,35.514,25.926,0 days 02:06:13.168000,0 days 02:06:48.682000,0 days 02:07:14.608000,212.0,187.0,282.0,306.0,False,HARD,10.0,True,Haas F1 Team,0 days 02:05:40.106000,2026-05-03 18:12:20.851,1,12.0,False,,False,True,94.449,94.449
512,0 days 02:08:49.144000,OCO,31,0 days 00:01:34.589000,42.0,2.0,,,33.019,35.555,26.015,0 days 02:07:47.627000,0 days 02:08:23.182000,0 days 02:08:49.197000,212.0,184.0,283.0,308.0,False,HARD,11.0,True,Haas F1 Team,0 days 02:07:14.555000,2026-05-03 18:13:55.300,1,12.0,False,,False,True,94.589,94.589
513,0 days 02:10:23.736000,OCO,31,0 days 00:01:34.592000,43.0,2.0,,,33.189,35.412,25.991,0 days 02:09:22.386000,0 days 02:09:57.798000,0 days 02:10:23.789000,212.0,187.0,282.0,305.0,False,HARD,12.0,True,Haas F1 Team,0 days 02:08:49.144000,2026-05-03 18:15:29.889,1,12.0,False,,False,True,94.592,94.592
514,0 days 02:11:58.263000,OCO,31,0 days 00:01:34.527000,44.0,2.0,,,33.04,35.515,25.972,0 days 02:10:56.829000,0 days 02:11:32.344000,0 days 02:11:58.316000,214.0,186.0,282.0,304.0,False,HARD,13.0,True,Haas F1 Team,0 days 02:10:23.736000,2026-05-03 18:17:04.481,1,12.0,False,,False,True,94.527,94.52700000000002
515,0 days 02:13:33.069000,OCO,31,0 days 00:01:34.806000,45.0,2.0,,,32.99,35.607,26.209,0 days 02:12:31.306000,0 days 02:13:06.913000,0 days 02:13:33.122000,211.0,185.0,281.0,303.0,False,HARD,14.0,True,Haas F1 Team,0 days 02:11:58.263000,2026-05-03 18:18:39.008,1,12.0,False,,False,True,94.806,94.80600000000001
516,0 days 02:15:08.724000,OCO,31,0 days 00:01:35.655000,46.0,2.0,,,33.245,36.421,25.989,0 days 02:14:06.367000,0 days 02:14:42.788000,0 days 02:15:08.777000,211.0,182.0,288.0,317.0,False,HARD,15.0,True,Haas F1 Team,0 days 02:13:33.069000,2026-05-03 18:20:13.814,1,13.0,False,,False,True,95.655,95.655
517,0 days 02:16:43.275000,OCO,31,0 days 00:01:34.551000,47.0,2.0,,,33.415,35.406,25.73,0 days 02:15:42.192000,0 days 02:16:17.598000,0 days 02:16:43.328000,213.0,183.0,278.0,319.0,False,HARD,16.0,True,Haas F1 Team,0 days 02:15:08.724000,2026-05-03 18:21:49.469,12,13.0,False,,False,True,94.551,94.551
518,0 days 02:18:17.535000,OCO,31,0 days 00:01:34.260000,48.0,2.0,,,33.311,35.213,25.736,0 days 02:17:16.639000,0 days 02:17:51.852000,0 days 02:18:17.588000,210.0,184.0,283.0,319.0,False,HARD,17.0,True,Haas F1 Team,0 days 02:16:43.275000,2026-05-03 18:23:24.020,1,13.0,False,,False,True,94.26,94.26
519,0 days 02:19:51.794000,OCO,31,0 days 00:01:34.259000,49.0,2.0,,,33.033,35.459,25.767,0 days 02:18:50.621000,0 days 02:19:26.080000,0 days 02:19:51.847000,212.0,183.0,286.0,317.0,False,HARD,18.0,True,Haas F1 Team,0 days 02:18:17.535000,2026-05-03 18:24:58.280,1,13.0,False,,False,True,94.259,94.259
520,0 days 02:21:28.473000,OCO,31,0 days 00:01:36.679000,50.0,2.0,,,33.093,37.155,26.431,0 days 02:20:24.940000,0 days 02:21:02.095000,0 days 02:21:28.526000,208.0,183.0,246.0,316.0,False,HARD,19.0,True,Haas F1 Team,0 days 02:19:51.794000,2026-05-03 18:26:32.539,1,13.0,False,,False,True,96.679,96.679
521,0 days 02:23:03.326000,OCO,31,0 days 00:01:34.853000,51.0,2.0,,,33.859,35.306,25.688,0 days 02:22:02.385000,0 days 02:22:37.691000,0 days 02:23:03.379000,210.0,183.0,288.0,317.0,False,HARD,20.0,True,Haas F1 Team,0 days 02:21:28.473000,2026-05-03 18:28:09.218,1,13.0,False,,False,True,94.853,94.853
522,0 days 02:24:37.765000,OCO,31,0 days 00:01:34.439000,52.0,2.0,,,33.152,35.399,25.888,0 days 02:23:36.531000,0 days 02:24:11.930000,0 days 02:24:37.818000,213.0,184.0,282.0,314.0,False,HARD,21.0,True,Haas F1 Team,0 days 02:23:03.326000,2026-05-03 18:29:44.071,1,13.0,False,,False,True,94.439,94.43900000000001
523,0 days 02:26:12.192000,OCO,31,0 days 00:01:34.427000,53.0,2.0,,,33.012,35.513,25.902,0 days 02:25:10.830000,0 days 02:25:46.343000,0 days 02:26:12.245000,212.0,184.0,283.0,313.0,False,HARD,22.0,True,Haas F1 Team,0 days 02:24:37.765000,2026-05-03 18:31:18.510,1,13.0,False,,False,True,94.427,94.427
524,0 days 02:27:46.316000,OCO,31,0 days 00:01:34.124000,54.0,2.0,,,33.026,35.308,25.79,0 days 02:26:45.271000,0 days 02:27:20.579000,0 days 02:27:46.369000,213.0,185.0,286.0,312.0,False,HARD,23.0,True,Haas F1 Team,0 days 02:26:12.192000,2026-05-03 18:32:52.937,1,13.0,False,,False,True,94.124,94.124
525,0 days 02:29:20.732000,OCO,31,0 days 00:01:34.416000,55.0,2.0,,,32.967,35.547,25.902,0 days 02:28:19.336000,0 days 02:28:54.883000,0 days 02:29:20.785000,212.0,182.0,285.0,312.0,False,HARD,24.0,True,Haas F1 Team,0 days 02:27:46.316000,2026-05-03 18:34:27.061,1,13.0,False,,False,True,94.416,94.416
526,0 days 02:30:55.139000,OCO,31,0 days 00:01:34.407000,56.0,2.0,,,33.071,35.469,25.867,0 days 02:29:53.856000,0 days 02:30:29.325000,0 days 02:30:55.192000,212.0,186.0,283.0,311.0,False,HARD,25.0,True,Haas F1 Team,0 days 02:29:20.732000,2026-05-03 18:36:01.477,12,13.0,False,,False,True,94.407,94.407
527,0 days 00:59:08.542000,LIN,41,0 days 00:01:46.549000,1.0,1.0,,,,37.844,26.021,,0 days 00:58:42.657000,0 days 00:59:08.740000,202.0,185.0,276.0,306.0,False,MEDIUM,1.0,True,Racing Bulls,0 days 00:57:21.749000,2026-05-03 17:04:02.494,1,15.0,False,,False,False,106.549,
528,0 days 01:00:45.282000,LIN,41,0 days 00:01:36.740000,2.0,1.0,,,34.996,35.818,25.926,0 days 00:59:43.625000,0 days 01:00:19.443000,0 days 01:00:45.369000,212.0,185.0,268.0,319.0,True,MEDIUM,2.0,True,Racing Bulls,0 days 00:59:08.542000,2026-05-03 17:05:49.287,1,15.0,False,,False,True,96.74,96.74
